new.sp,old.name
Stenoglottis woodii,Stenoglottis macloughlinii
Rhomboda yakusimensis,Rhomboda tokioi
Habenaria repens,Habenaria aranifera
Dipodium scandens,Dipodium elatum
Zeuxine parvifolia,Zeuxine tonkinensis
Schiedeella parasitica,Funkiella parasitica
Cyrtochilum aureum,Cyrtochilum mystacinum
Liparis neuroglossa,Liparis retusa
Habenaria crassicornis,Habenaria adenantha
Tetramicra schomburgkii,Tetramicra ekmanii
Habenaria foliosa,Habenaria gibsonii
Satyrium ligulatum,Satyrium emarcidum
Bulbophyllum macranthoides,Bulbophyllum obtusilabium
Bulbophyllum abbreviatum,Bulbophyllum ormerodianum
Xiphopteris serrulata,Cochlidium serrulatum
Ctenopterella parvula,Ctenopteris parvula
Davallia denticulata,Davallia chaerophylloides
Elaphoglossum piloselloides,Elaphoglossum spatulatum
Paralophia epiphytica,Eulophia epiphytica
Hymenophyllum fumarioides,Hymenophyllum compactum
Korthalsella salicornioides,Korthalsella madagascarica
Liparis bernieri,Liparis danguyana
Ctenopteris flabelliformis,Melpomene flabelliformis
Solenangis aphylla,Microcoelia aphylla
Phymatosorus scolopendria,Microsorum scolopendria
Trichomanes borbonicum,Polyphlebium borbonicum
Lomariopsis madagascarica,Stenochlaena madagascarica
Cladocolea lenticellata,Cladocolea archeri
Dendrophthora macbridei,Dendrophthora basiandra
Phoradendron berteroanum,Phoradendron henslovii
Phoradendron inaequidentatum,Phoradendron jenmanii
Phoradendron nervosum,Phoradendron trianae
Phoradendron nervosum,Phoradendron tubulosum
Phthirusa stelis,Phthirusa robusta
Korthalsella salicornioides,Korthalsella madagascarica
Alansmia cultrata,Terpsichore cultrata
Pseudorhipsalis amazonica,Disocactus amazonicus
Cladocolea lenticellata,Cladocolea archeri
Dendrophthora macbridei,Dendrophthora basiandra
Phoradendron crassifolium,Phoradendron ayacucheanum
Phoradendron inaequidentatum,Phoradendron jenmanii
Dendrophthora macbridei,Phoradendron macbridei
Phoradendron nervosum,Phoradendron trianae
Phthirusa stelis,Phthirusa retroflexa
Phthirusa stelis,Phthirusa robusta
Psittacanthus eucalyptifolius,Psittacanthus collum-cygni
Struthanthus phillyreoides,Struthanthus dichotrianthus
Alectra orobanchoides,Alectra pumila
Alectra orobanchoides,Alectra welwitschii
Thesium virgatum,Thesium corymbuligerum
Phoradendron anceps,Viscum anceps
Coussapoa villosa,Coussapoa panamensis
Ficus americana,Ficus perforata
Clusia flavida,Havetiopsis flexilis
Topobea parasitica,Topobea praecox
Cosmibuena grandiflora,Cosmibuena skinneri
Graphorkis lurida,Graphorchis lurida
Asplenium anisophyllum,Asplenium geppii
Preussiella kamerunensis,Preussiella chevalieri
Phymatosorus scolopendria,Phymatodes scolopendria
Summerhayesia laurentii,Aerangis laurentii
Bulbophyllum imbricatum,Bulbophyllum linderi
Bulbophyllum josephi,Bulbophyllum winkleri
Davallia denticulata,Davallia chaerophylloides
Phymatosorus scolopendria,Phymatodes scolopendria
Bulbophyllum scaberulum,Bulbophyllum congolanum
Bulbophyllum imbricatum,Bulbophyllum linderi
Genyorchis pumila,Bulbophyllum pavimentatum
Genyorchis pumila,Bulbophyllum recurvum
Graphorkis lurida,Graphorchis lurida
Preussiella kamerunensis,Preussiella chevalieri
Rhipidoglossum rutilum,Diaphananthe rutila
Phymatosorus scolopendria,Phymatodes scolopendria
Rhipidoglossum rutilum,Diaphananthe rutila
Phymatosorus scolopendria,Phymatodes scolopendria
Preussiella kamerunensis,Preussiella chevalieri
Phymatosorus scolopendria,Phymatodes scolopendria
Davallia denticulata,Davallia chaerophylloides
Graphorkis lurida,Graphorchis lurida
Bulbophyllum imbricatum,Bulbophyllum linderi
Graphorkis lurida,Graphorchis lurida
Phymatosorus scolopendria,Phymatodes scolopendria
Bulbophyllum imbricatum,Bulbophyllum linderi
Davallia denticulata,Davallia chaerophylloides
Davallia denticulata,Davallia chaerophylloides
Davallia denticulata,Davallia chaerophylloides
Davallia denticulata,Davallia chaerophylloides
Graphorkis lurida,Graphorchis lurida
Huperzia mildbraedii,Lycopodium mildbraedii
Bulbophyllum imbricatum,Bulbophyllum linderi
Graphorkis lurida,Graphorchis lurida
Phymatosorus scolopendria,Phymatodes scolopendria
Bulbophyllum imbricatum,Bulbophyllum linderi
Graphorkis lurida,Graphorchis lurida
Huperzia mildbraedii,Lycopodium mildbraedii
Stenogrammitis oosora,Xiphopteris oosora
Asplenium anisophyllum,Asplenium geppii
Graphorkis lurida,Graphorchis lurida
Asplenium variabile,Asplenium paucijugum
Asplenium anisophyllum,Asplenium geppii
Huperzia ophioglossoides,Lycopodium ophioglossoides
Bulbophyllum longiflorum,Cirrhopetalum umbellatum
Rhipidoglossum subsimplex,Diaphananthe subsimplex
Tridactyle tridentata,Tridactyle teretifolia
Huperzia mildbraedii,Lycopodium mildbraedii
Chelonanthus alatus,Irlbachia alata
Chelonanthus alatus,Irlbachia alata
Spermacoce alata,Borreria alata
Spermacoce capitata,Borreria capitata
Anthurium sagittatum,Anthurium rubrinervium
Aechmea longifolia,Streptocalyx longifolius
Guzmania pleiosticha,Vriesea pleiosticha
Maxillaria porrecta,Maxillaria brunnea
Camaridium ochroleucum,Maxillaria camaridii
Heterotaxis sessilis,Maxillaria crassifolia
Mapinguari desvauxianus,Maxillaria desvauxiana
Christensonella uncata,Maxillaria uncata
Heterotaxis villosa,Maxillaria villosa
Heterotaxis violaceopunctata,Maxillaria violaceopunctata
Specklinia aristata,Pleurothallis aristata
Anathallis spiculifera,Pleurothallis spiculifera
Oncidium huebneri,Sigmatostalix huebneri
Ornithocephalus ciliatus,Ornithocephalus kruegeri
Ipomoea hederifolia,Ipomoea angulata
Chamaecostus congestiflorus,Costus congestiflorus
Chamaecostus curcumoides,Costus curcumoides
Fimbristylis quinquangularis,Fimbristylis miliacea
Moutabea aculeata,Moutabea longifolia
Coccoloba excelsa,Coccoloba parimensis
Malanea glabra,Malanea macrophylla
Solanum endopogon,Cyphomandra endopogon
Diospyros carbonaria,Diospyros duckei
Micrandra elata,Micrandra brownsbergensis
Albizia pedicellaris,Balizia pedicellaris
Psychotria medusula,Psychotria blepharophylla
Ronabea latifolia,Psychotria erecta
Margaritopsis guianensis,Psychotria moroidea
Garcinia benthamiana,Rheedia benthamiana
Garcinia madruno,Rheedia acuminata
Garcinia macrophylla,Rheedia macrophylla
Tovomita umbellata,Tovomita cephalostigma
Sextonia rubra,Ocotea rubra
Trymatococcus amazonicus,Trymatococcus paraensis
Aspidosperma desmanthum,Aspidosperma cruentum
Aspidosperma excelsum,Aspidosperma marcgravianum
Handroanthus capitatus,Tabebuia capitata
Handroanthus serratifolius,Tabebuia serratifolia
Guarea guidonia,Guarea grandifolia
Inga semialata,Inga marginata
Palicourea corymbifera,Palicourea expetens
Carapichea guianensis,Psychotria galbaoensis
Melicoccus pedicellaris,Talisia pedicellaris
Croton guianensis,Croton tafelbergicus
Sapium argutum,Sapium montanum
Aciotis indecora,Aciotis laxa
Myrcia splendens,Myrcia fallax
Kutchubaea surinamensis,Alibertia surinamensis
Coussarea albescens,Coussarea racemosa
Appunia brachycalyx,Morinda brachycalyx
Psychotria bracteocardia,Psychotria ctenophora
Carapichea ligularis,Psychotria ligularis
Rudgea hostmanniana,Rudgea tanaosepala
Talisia sylvatica,Talisia micrantha
Fridericia mollis,Arrabidaea mollis
Bignonia aequinoctialis,Cydista aequinoctialis
Amphilophium elongatum,Distictella elongata
Amphilophium magnoliifolium,Distictella magnoliifolia
Amphilophium pulverulentum,Distictis pulverulenta
Adenocalymma album,Memora alba
Adenocalymma flaviflorum,Memora flaviflora
Dolichandra steyermarkii,Parabignonia steyermarkii
Philodendron hederaceum,Philodendron scandens
Mestoklema arboriforme,Mesembryanthemum arboriforme
Disocactus aurantiacus,Heliocereus aurantiacus
Disocactus cinnabarinus,Heliocereus cinnabarinus
Heliocereus schrankii,Heliocereus coccineus
Heliocereus schrankii,Heliocereus elegantissimus
Heliocereus schrankii,Heliocereus elegantissimus
Heliocereus schrankii,Heliocereus elegantissimus
Disocactus cinnabarinus,Heliocereus heterodoxus
Disocactus phyllanthoides,Heliocereus phyllanthoides
Heliocereus schrankii,Heliocereus serratus
Heliocereus speciosus,Heliocereus speciosissimus
Armatocereus matucanensis,Armatocereus mataranus
Armatocereus matucanensis,Armatocereus oligogonus
Armatocereus rauhii,Armatocereus rupicola
Cleistocactus plagiostoma,Borzicactus plagiostoma
Cleistocactus plagiostoma,Borzicactus purpureus
Cleistocactus sepium,Cleistocactus chotaensis
Cleistocactus samaipatanus,Cleistocactus samaipatensis
Espostoa mirabilis,Espostoa baumannii
Espostoa lanata,Espostoa hylaea
Espostoa lanata,Espostoa superba
Browningia pilleifera,Gymnanthocereus macracanthus
Brasiliopuntia brasiliensis,Opuntia brasiliensis
Cumulopuntia corotilla,Opuntia corotilla
Maihueniopsis bolivianum,Opuntia dactylifera
Austrocylindropuntia floccosa,Opuntia floccosa
Cumulopuntia fulvicoma,Opuntia fulvicoma
Austrocylindropuntia hirschii,Opuntia hirschii
Maihueniopsis bolivianum,Opuntia ignescens
Cumulopuntia mistiensis,Opuntia mistiensis
Maihueniopsis pentlandii,Opuntia pentlandii
Austrocylindropuntia punta-caillan,Opuntia punta-caillan
Cylindropuntia rosea,Opuntia rosea
Tunilla soehrensii,Opuntia soehrensii
Cumulopuntia sphaerica,Opuntia sphaerica
Austrocylindropuntia subulata,Opuntia subulata
Cylindropuntia tunicata,Opuntia tunicata
Austrocylindropuntia yanganucensis,Opuntia yanganucensis
Cereus repandus,Cereus peruvianus
Cleistocactus serpens,Cleistocactus leonensis
Opuntia tuna,Opuntia bonplandii
Austrocylindropuntia subulata,Opuntia subulata
Cylindropuntia tunicata,Opuntia tunicata
Stylidium despectum,Stylidium brachyphyllum
Stylidium inundatum,Stylidium sidjamesii
Kleinia repens,Curio repens
Helichrysum pamphylicum,Helichrysum niveum
Dimorphotheca spectabilis,Dimorphotheca ecklonis
Euryops annae,Euryops oligoglossus
Euryops annae,Euryops oligoglossus
Euryops empetrifolius,Euryops sulcatus
Euryops rehmannii,Euryops tenuissimus
Euryops rehmannii,Euryops tenuissimus
Metalasia cephalotes,Metalasia divergens
Metalasia cephalotes,Metalasia divergens
Othonna quinquedentata,Othonna parviflora
Oncosiphon suffruticosum,Pentzia spinescens
Senecio inaequidens,Senecio harveianus
Cyanthillium wollastonii,Vernonia wollastonii
Laggera crispata,Blumea crispata
Blumea axillaris,Blumea dregeanoides
Dicoma carbonaria,Cloiselia carbonaria
Erigeron aegyptiacus,Conyza aegyptiaca
Erigeron bonariensis,Conyza bonariensis
Erigeron trilobus,Conyza stricta
Brocchia cinerea,Cotula cinerea
Grangea lyrata,Dichrocephala lyrata
Blumea cafra,Doellia cafra
Gnaphalium purpureum,Gamochaeta purpurea
Helichrysum triplinerve,Helichrysum aphelexioides
Tenrhynea phylicifolia,Helichrysum phylicaefolium
Senecio alleizettei,Hubertia alleizettei
Blumea viscosa,Pseudoconyza viscosa
Laphangium luteoalbum,Pseudognaphalium luteoalbum
Lactuca indica,Pterocypsela indica
Aster andringitrensis,Rochonia aspera
Senecio erechtitioides,Senecio longiscapus
Taraxacum campylodes,Taraxacum officinale
Vernoniastrum aemulans,Vernonia aemulans
Gymnanthemum andrangovalense,Vernonia andrangovalensis
Gymnanthemum appendiculatum,Vernonia appendiculata
Gymnanthemum baronii,Vernonia baronii
Gymnanthemum chapelieri,Vernonia chapelieri
Gymnanthemum coloratum,Vernonia colorata
Gymnanthemum coursii,Vernonia coursii
Gymnanthemum dissolutum,Vernonia dissoluta
Gymnanthemum hispidulum,Vernonia hispidula
Gymnanthemum humblotii,Vernonia humblotii
Gymnanthemum louvelii,Vernonia louvelii
Bechium nudicaule,Vernonia nudicaulis
Linzia glabra,Vernonia obconica
Gymnanthemum pectorale,Vernonia pectoralis
Gymnanthemum platylepis,Vernonia platylepis
Bechium rhodolepis,Vernonia rhodolepis
Gymnanthemum secundifolium,Vernonia secundifolia
Gymnanthemum subcrassulescens,Vernonia subcrassulescens
Ageratina pichinchensis,Ageratina articulata
Ageratina glechonophylla,Ageratina azangaroensis
Aristeguietia gascae,Aristeguietia amethystina
Oritrophium limnophilum,Aster sodiroi
Baccharis rhexioides,Baccharis eggersii
Baccharis darwinii,Baccharis grandicapitulata
Baccharis nitida,Baccharis obtusifolia
Baccharis papillosa,Baccharis odorata
Baccharis salicina,Baccharis salicifolia
Baccharis gnidiifolia,Baccharis sternbergiana
Luciliocline longifolia,Belloa longifolia
Luciliocline lopezmirandae,Belloa turneri
Bidens bipontina,Bidens odorata
Cyanus segetum,Centaurea cyanus
Chrysanthellum pusillum,Chrysanthellum fagerlindii
Glebionis coronaria,Chrysanthemum coronarium
Clibadium laxum,Clibadium alatum
Clibadium rhytidophyllum,Clibadium harlingii
Clibadium glabrescens,Clibadium napoense
Clibadium trianae,Clibadium subsessilifolium
Conyza laevigata,Conyza apurensis
Erigeron bonariensis,Conyza bonariensis
Erigeron canadensis,Conyza canadensis
Erigeron primulifolium,Conyza primulifolia
Laennecia sophiifolia,Conyza sophiifolia
Pluchea biformis,Conyza uliginosa
Cronquistianthus leucophyllus,Cronquistianthus loxensis
Delilia biflora,Culcitium nivale
Senecio rufescens,Culcitium rufescens
Diplostephium ericoides,Diplostephium antisanense
Diplostephium bicolor,Diplostephium tabanense
Fleischmannia obscurifolia,Fleischmannia aequinoctialis
Gnaphalium americanum,Gamochaeta americana
Gnaphalium purpureum,Gamochaeta purpurea
Trichocline hieracioides,Gerbera hieracioides
Gnaphalium pulchrum,Gnaphalium elegans
Pseudognaphalium gaudichaudianum,Gnaphalium gaudichaudianum
Pseudognaphalium viscosum,Gnaphalium imbaburense
Gnaphalium melanosphaeroides,Gnaphalium sodiroi
Gamochaeta chionesthes,Gnaphalium sphacelatum
Pseudognaphalium viscosum,Gnaphalium tenue
Hebeclinium obtusisquamosum,Hebeclinium recreense
Heliopsis buphthalmoides,Heliopsis oppositifolia
Crepis chrysantha,Hieracium frigidum
Kaunia longipetiolata,Kaunia arbuscularis
Conyza filaginoides,Laennecia filaginoides
Conyza gnaphalioides,Laennecia gnaphalioides
Belloa kunthiana,Lucilia conoidea
Belloa kunthiana,Lucilia kunthiana
Luciliocline subspicata,Lucilia subspicata
Matricaria chamomilla,Matricaria recutita
Pentacalia andicola,Monticalia andicola
Barkleyanthus salicifolius,Monticalia angustifolia
Pentacalia befarioides,Monticalia befarioides
Pentacalia microdon,Monticalia microdon
Pentacalia vaccinioides,Monticalia vaccinioides
Pseudogynoxys sonchoides,Pseudogynoxys chiribogensis
Scalesia incisa,Scalesia retroflexa
Senecio wedglacialis,Senecio formosus
Soliva anthemifolia,Soliva mutisii
Stevia andina,Stevia bertholdii
Aster subulatus,Symphyotrichum subulatum
Taraxacum campylodes,Taraxacum officinale
Trichocline hieracioides,Trichocline peruviana
Tridax angustifolia,Tridax stuebelii
Critoniopsis nonoensis,Vernonia nonoensis
Werneria pygmaea,Werneria graminifolia
Acanthospermum microcarpum,Acanthospermum simile
Xanthium spinosum,Acanthoxanthium spinosum
Ageratina pichinchensis,Ageratina articulata
Ageratina glechonophylla,Ageratina azangaroensis
Aristeguietia gascae,Aristeguietia amethystina
Aristeguietia gascae,Aristeguietia anisodonta
Arnaldoa weberbaueri,Arnaldoa coccinosantha
Critoniopsis boliviana,Baccharis dudleyi
Baccharis darwinii,Baccharis grandicapitulata
Baccharis darwinii,Baccharis grandicapitulata
Baccharis nitida,Baccharis obtusifolia
Baccharis papillosa,Baccharis odorata
Baccharis rhexioides,Baccharis oxyphylla
Baccharis chilco,Baccharis patiensis
Baccharis scandens,Baccharis petiolata
Baccharis dracunculifolia,Baccharis pulverulenta
Baccharis sphaerocephala,Baccharis radin
Baccharis salicina,Baccharis salicifolia
Baccharis gnidiifolia,Baccharis sternbergiana
Baccharis pulchella,Baccharis subsculpta
Baccharis caespitosa,Baccharis tomentosa
Baccharis inamoena,Baccharis trinervis
Barnadesia pycnophylla,Barnadesia berberoides
Barnadesia lehmannii,Barnadesia hutchisoniana
Barnadesia arborea,Barnadesia wurdackii
Luciliocline longifolia,Belloa longifolia
Luciliocline lopezmirandae,Belloa lopezmirandae
Luciliocline subspicata,Belloa subspicata
Luciliocline lopezmirandae,Belloa turneri
Bidens pilosa,Bidens abadiae
Bidens pilosa,Bidens abadiae
Chersodoma antennaria,Chersodoma diclina
Chromolaena leptocephala,Chromolaena tenuicapitulata
Chrysanthellum indicum,Chrysanthellum weberbaueri
Glebionis coronaria,Chrysanthemum coronarium
Barnadesia dombeyana,Chuquiraga johnstonii
Chuquiraga spinosa,Chuquiraga rotundifolia
Clibadium surinamense,Clibadium asperum
Clibadium peruvianum,Clibadium psilogynum
Clibadium peruvianum,Clibadium remotiflorum
Clibadium sylvestre,Clibadium strigillosum
Clibadium surinamense,Clibadium vargasianum
Sphagneticola trilobata,Complaya trilobata
Erigeron bonariensis,Conyza bonariensis
Erigeron canadensis,Conyza canadensis
Erigeron primulifolium,Conyza primulifolia
Coreopsis venusta,Coreopsis longula
Bidens pilosa,Coreopsis multifida
Bidens pilosa,Coreopsis multifida
Coreopsis capillacea,Coreopsis triloba
Cosmos peucedanifolius,Cosmos subpubescens
Diplostephium haenkei,Diplostephium affine
Parastrephia lucida,Diplostephium tovarii
Schizotrichia jelskii,Dyssodia jelskii
Orthopappus angustifolius,Elephantopus angustifolius
Jaegeria hirta,Galinsoga mandonii
Gnaphalium americanum,Gamochaeta americana
Gnaphalium purpureum,Gamochaeta purpurea
Trichocline hieracioides,Gerbera hieracioides
Gnaphalium pulchrum,Gnaphalium elegans
Laphangium luteoalbum,Gnaphalium luteoalbum
Grindelia tehuelches,Grindelia bergii
Haplopappus pulchellus,Grindelia pulchella
Nordenstamia huanucona,Gynoxys huanucona
Heterosperma ovatifolium,Heterosperma maritimum
Hypochaeris eriolaena,Hypochaeris cryptocephala
Kaunia longipetiolata,Kaunia arbuscularis
Kaunia longipetiolata,Kaunia uber
Launaea intybacea,Lactuca intybacea
Conyza filaginoides,Laennecia filaginoides
Conyza gnaphalioides,Laennecia gnaphalioides
Aetheolaena campanulata,Lasiocephalus campanulatus
Aetheolaena involucrata,Lasiocephalus involucratus
Parastrephia quadrangularis,Lepidophyllum quadrangulare
Inkaliabum diehlii,Liabum diehlii
Belloa kunthiana,Lucilia conoidea
Belloa kunthiana,Lucilia kunthiana
Matricaria chamomilla,Matricaria recutita
Melanthera nivea,Melanthera aspera
Mikania sylvatica,Mikania lanceolata
Munnozia foliosa,Munnozia herrerae
Munnozia senecionidis,Munnozia taeniotricha
Ophryosporus galioides,Ophryosporus hartwegii
Podocoma hieracifolia,Oritrophium ferrugineum
Podocoma hieracifolia,Oritrophium hieracioides
Parastrephia quadrangularis,Parastrephia lepidophylla
Parastrephia lucida,Parastrephia phyliciformis
Senecio epiphyticus,Pentacalia epiphytica
Perymenium jelskii,Perymenium ecuadoricum
Perymenium jelskii,Perymenium serratum
Tessaria absinthioides,Pluchea absinthioides
Piptocoma discolor,Pollalesta discolor
Smallanthus microcephalus,Polymnia lehmannii
Senecio rufescens,Senecio adenophylloides
Senecio hohenackeri,Senecio antaicochensis
Dendrophorbium argutidentatum,Senecio argutidentatus
